Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-08-17,1131.8,1137,1115.4,1123.8,11723,1114.7,12318,74762,81017,201610
2016-08-16,1123.9,1153.6,1123.9,1133.2,15192,1124.1,16097,74977,80960,201610
2016-08-15,1137.3,1144.9,1123.2,1125.4,12695,1116.3,13118,75976,81245,201610
2016-08-12,1155.1,1167,1133.2,1138.4,16295,1129.3,16646,75256,80306,201610
2016-08-11,1190.1,1194.1,1152.3,1165.8,12396,1156.7,12747,75514,80382,201610
2016-08-10,1169.6,1208.6,1168.1,1192.2,15301,1183.1,15868,75726,80472,201610
2016-08-09,1163.6,1173.1,1155,1169,7903,1159.9,8045,76113,80645,201610
2016-08-08,1160.6,1169.1,1154.6,1164.5,7078,1155.4,7293,75998,80522,201610
2016-08-05,1171.8,1180,1151.5,1160.6,12295,1151.5,12678,75378,79831,201610
2016-08-04,1179.1,1179.1,1165.1,1174.1,10088,1165,10191,75892,80253,201610
2016-08-03,1182,1183.3,1169.4,1178.7,9522,1169.6,9805,75454,79793,201610
2016-08-02,1170.9,1192.4,1168.1,1181.2,10176,1172.1,10455,75268,79541,201610
2016-08-01,1160.2,1177.1,1158.8,1172.4,8794,1163.3,8947,75467,79654,201610
2016-07-29,1146.7,1172.9,1141.4,1159.7,14382,1150.6,14526,74607,78760,201610
2016-07-28,1151.6,1169.1,1146.3,1148,14135,1138.9,14290,74230,78381,201610
2016-07-27,1107.9,1153.6,1102.6,1137.3,18107,1128.2,18288,74054,78171,201610
2016-07-26,1099.4,1110.2,1094.8,1108.1,7879,1099,8040,72909,77014,201610
2016-07-25,1098.7,1104.2,1081.4,1097.5,12746,1088.4,12893,72359,76406,201610
2016-07-22,1117.8,1120.1,1092.6,1097.5,10577,1088.4,10810,72709,76754,201610
2016-07-21,1100.7,1120.1,1090,1117.1,12068,1108,12255,72849,76765,201610
2016-07-20,1107.1,1109.8,1078.5,1100.6,15103,1091.5,15397,71620,75421,201610
2016-07-19,1112.5,1112.8,1099.4,1107.7,9062,1098.6,9329,71194,74782,201610
2016-07-18,1106,1113.5,1091.3,1110.7,8754,1101.6,8856,70533,73913,201610
2016-07-15,1115.1,1116.6,1094.5,1103.5,10764,1094.4,10836,69445,72835,201610
2016-07-14,1110.6,1117.3,1093.3,1113.7,12460,1104.6,12599,68832,72203,201610
2016-07-13,1108,1114.7,1096.6,1109.3,11961,1100.2,12077,67962,71300,201610
2016-07-12,1114,1121,1099.8,1107,14238,1097.9,14352,66974,70300,201610
2016-07-11,1113.1,1118.7,1102.4,1117.2,14004,1108.1,14157,66185,69471,201610
2016-07-08,1104.6,1114.1,1082.6,1109.3,16723,1100.2,17068,64927,68201,201610
2016-07-07,1100.1,1105.6,1088.9,1104.2,15272,1095.1,15377,63310,66416,201610
2016-07-06,1085.1,1104.7,1077.1,1100.4,16245,1091.3,16421,62329,65497,201610
2016-07-05,1071.1,1088.4,1059.3,1086,24764,1076.9,25118,60689,63840,201610
