Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-05-06,607.5,614.55,603.45,612.75,4251,607.2,5571,18228,23905,201606
2016-05-05,604.05,615.5,602.55,606.25,3645,600.7,3910,18390,23098,201606
2016-05-04,613.3,614.65,599.15,602,4882,596.45,5715,18417,22912,201606
2016-05-03,628.3,631.55,605.95,614.4,5095,608.85,5589,18696,22749,201606
2016-05-02,632.35,637.3,622.7,630.3,3285,624.75,3819,19517,23248,201606
2016-04-29,630.3,641.65,628.2,633.2,5027,627.65,5565,19705,23073,201606
2016-04-28,616.9,633.15,613.65,629.9,4299,624.35,4632,19959,22888,201606
2016-04-27,610.35,621.55,605.05,615.2,3856,609.65,3974,20139,22769,201606
2016-04-26,611,616.1,598.55,610.05,4185,604.5,4708,20352,22958,201606
2016-04-25,611.55,614.6,600.55,611.15,3327,605.6,3472,20790,22929,201606
2016-04-22,610.9,624.6,607.65,611.75,6160,606.2,6257,21211,23220,201606
2016-04-21,602,623.4,597.45,615.6,6909,610.05,6946,21836,23767,201606
2016-04-20,589.65,604.95,586.25,602.6,5193,597.05,5464,22368,24285,201606
2016-04-19,573,591.95,569.5,587.7,4210,582.15,4292,22611,24352,201606
2016-04-18,575.2,575.55,567.05,573.55,2854,568,2871,22718,24406,201606
2016-04-15,569.3,576.7,565.1,573.8,3034,568.25,3079,22933,24615,201606
2016-04-14,550.7,573.55,540.65,566.45,5726,560.9,5808,23059,24704,201606
2016-04-13,551.6,556.95,543.2,548.05,3739,542.5,3826,23244,24897,201606
2016-04-12,552.75,561.15,546.8,549.7,3671,544.15,3783,22936,24523,201606
2016-04-11,550.05,559.15,545.95,551.05,4472,545.5,4812,22459,23969,201606
2016-04-08,542.25,549.55,540.15,544.2,3671,538.65,3852,22499,23729,201606
2016-04-07,549.25,550.35,538.55,539.35,4096,533.8,4432,22498,23612,201606
2016-04-06,552.55,562.5,542.55,543.5,4608,537.95,4783,22312,23152,201606
2016-04-05,557.95,568.05,546.55,549.2,4098,543.65,4246,21984,22736,201606
2016-04-04,566.9,571.3,555.55,557.95,3201,552.4,3256,21604,22278,201606
2016-04-01,569.8,580.6,562.55,566.45,3791,560.9,3829,21489,22162,201606
2016-03-31,570.8,581.45,567.55,569.55,2881,564,2896,21575,22247,201606
2016-03-30,583.1,584.85,568.8,571.9,2829,566.35,2838,21668,22333,201606
2016-03-29,573.5,584.85,560.95,578.75,4293,573.2,4339,21995,22670,201606
2016-03-28,578.55,590.1,571.55,572.55,2646,567,2654,21944,22625,201606
2016-03-24,588.55,591.55,575.75,578.2,4744,572.65,4753,21917,22597,201606
2016-03-23,612.55,613.55,585.65,588.65,3955,583.1,3962,21889,22566,201606
2016-03-22,608.35,613.7,604.35,611.15,2735,605.6,2788,21772,22446,201606
2016-03-21,596.45,610,590.7,608.5,3364,602.95,3411,21701,22373,201606
2016-03-18,600.65,602.95,590.5,595.6,2785,590.05,2810,21581,22270,201606
2016-03-17,587.5,604.55,584.55,603.35,4650,597.8,4734,21692,22358,201606
2016-03-16,574.45,590.55,569.6,583.05,3755,577.5,3762,21481,22142,201606
2016-03-15,577.75,578.05,564.7,576.25,3771,570.7,3845,21402,22064,201606
2016-03-14,583.8,583.8,570.55,578.35,3777,572.8,3803,21698,22368,201606
2016-03-11,577.55,591.45,575.05,585.5,3567,579.95,3593,22040,22695,201606
2016-03-10,572.55,581.5,564.7,579.5,3428,573.95,3467,22313,22964,201606
2016-03-09,565.8,576.95,555.25,571.7,4431,566.15,4457,22553,23202,201606
2016-03-08,583.55,587.2,563.95,572.4,4930,566.85,4972,22703,23425,201606
2016-03-07,561.35,585,558.05,583.15,6391,577.6,6455,22743,23465,201606
2016-03-04,546.8,569.4,540.55,568.55,7339,563,7458,23105,23807,201606
2016-03-03,522.55,549.75,518.25,547.75,8263,542.2,8664,23452,24097,201606
2016-03-02,522,527.8,515.1,520.85,3849,515.3,3921,24566,25205,201606
2016-03-01,500.25,528.8,496.8,522.9,7180,517.35,7335,24630,25293,201606
2016-02-29,492.2,504.75,488.65,501.2,3797,495.65,4055,25503,26266,201606
2016-02-26,490.15,499.9,486.55,488,5739,482.45,7851,25679,26644,201606
2016-02-25,492.55,500.15,486,489.1,7603,483.55,12084,24612,26575,201606
2016-02-24,507.5,507.55,490.8,493.1,7447,487.55,15736,22151,26671,201606
2016-02-23,503.55,508.25,500.05,505.85,8038,500.05,14871,8155,28091,201603
2016-02-22,505.8,508.95,502,504.45,5499,498.65,9115,11942,28171,201603
2016-02-19,510.2,511.2,502.9,504.85,5175,499.05,8232,14877,28429,201603
2016-02-18,520.45,524,502.15,510.65,4259,504.85,5838,16742,28442,201603
2016-02-17,516.35,522.3,514.1,521.7,3546,515.9,4960,18018,28848,201603
2016-02-16,530.55,530.55,512,515.4,5826,509.6,7087,18303,28117,201603
2016-02-12,532.25,536.85,526.5,532.8,3609,527,4610,18966,28405,201603
2016-02-11,528.3,537.2,526.05,530.25,5425,524.45,6844,19854,28535,201603
2016-02-10,521.55,531.05,513.4,530.5,6653,524.7,9054,20011,27516,201603
2016-02-09,522.8,525,516.8,522.65,4470,516.85,5496,21443,27198,201603
2016-02-08,509.25,525,499.9,523.9,6863,518.1,9053,22197,27356,201603
2016-02-05,521.45,524.8,503.8,504.5,5324,498.7,6153,23591,27033,201603
2016-02-04,516.05,523.65,511.8,521.4,4702,515.6,4963,23554,26399,201603
2016-02-03,499.15,522.15,495.4,521.35,6039,515.55,6727,23475,26178,201603
2016-02-02,510.8,511.1,496.2,497.1,3557,491.3,3979,23922,26235,201603
